mode,cohort,replicate,Date Time Point,Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
antagonist,3,1,57:42.6,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[22],CYP3A4_2,Greiner_384PS_781096,L14,0,0,,,25,0,57.149,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,57:43.1,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[22],CYP3A4_2,Greiner_384PS_781096,L13,0,0,,,45,0,57.149,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,57:45.2,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[22],CYP3A4_2,Greiner_384PS_781096,N6,0,0,,,2.5,0,58.179,73.253,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,57:45.9,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[22],CYP3A4_2,Greiner_384PS_781096,N5,0,0,,,5,0,58.179,73.253,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,57:46.4,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[22],CYP3A4_2,Greiner_384PS_781096,N4,0,0,,,12.5,0,58.179,73.253,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,57:46.9,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[22],CYP3A4_2,Greiner_384PS_781096,N3,0,0,,,25,0,58.179,73.253,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,57:47.4,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[22],CYP3A4_2,Greiner_384PS_781096,N2,0,0,,,45,0,58.179,73.253,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,59:10.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[23],CYP3A4_3,Greiner_384PS_781096,J2,0,0,,,45,0,52.656,99.701,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,59:10.9,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[23],CYP3A4_3,Greiner_384PS_781096,J3,0,0,,,25,0,52.656,99.701,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,59:11.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[23],CYP3A4_3,Greiner_384PS_781096,J4,0,0,,,12.5,0,52.656,99.701,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,59:11.8,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[23],CYP3A4_3,Greiner_384PS_781096,J5,0,0,,,5,0,52.656,99.701,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,59:12.3,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[23],CYP3A4_3,Greiner_384PS_781096,J6,0,0,,,2.5,0,52.656,99.701,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:22.3,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,I17,0,0,,,2.5,0,57.172,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:22.8,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,I16,0,0,,,5,0,57.172,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:23.3,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,I15,0,0,,,12.5,0,57.172,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:23.7,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,I14,0,0,,,25,0,57.172,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:24.2,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,I13,0,0,,,45,0,57.172,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:32.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,56.325,88.143,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:33.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,O5,0,0,,,5,0,56.325,88.143,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:34.1,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,56.325,88.143,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:34.5,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,O3,0,0,,,25,0,56.325,88.143,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,00:35.0,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[24],CYP3A4_4,Greiner_384PS_781096,O2,0,0,,,45,0,56.325,88.143,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:52.0,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,53.993,92.745,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:52.6,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J16,0,0,,,5,0,53.993,92.745,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:53.0,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,53.993,92.745,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:53.5,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J14,0,0,,,25,0,53.993,92.745,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:54.0,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J13,0,0,,,45,0,53.993,92.745,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:58.3,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J2,0,0,,,45,0,58.455,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:58.8,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J3,0,0,,,25,0,58.455,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:59.3,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J4,0,0,,,12.5,0,58.455,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,01:59.8,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J5,0,0,,,5,0,58.455,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,1,02:00.2,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[25],CYP3A4_5,Greiner_384PS_781096,J6,0,0,,,2.5,0,58.455,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,26:49.7,Source Plate[1],DPID_128,384PP_DMSO2,J2,Destination Plate[1],CYP2D6_1,Greiner_384PS_781096,O13,0,0,,,45,0,52.403,87.269,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:09.7,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,H6,0,0,,,2.5,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:10.2,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,H5,0,0,,,5,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:10.7,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,H4,0,0,,,12.5,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:11.2,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,H3,0,0,,,25,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:11.6,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,H2,0,0,,,45,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:15.9,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,L17,0,0,,,2.5,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:16.4,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,L16,0,0,,,5,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:16.9,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,L15,0,0,,,12.5,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:17.4,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,L14,0,0,,,25,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:17.9,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,L13,0,0,,,45,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:20.0,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,N6,0,0,,,2.5,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:20.7,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,N5,0,0,,,5,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:21.1,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,N4,0,0,,,12.5,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:21.6,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,N3,0,0,,,25,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,28:22.1,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[2],CYP2D6_2,Greiner_384PS_781096,N2,0,0,,,45,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,29:44.9,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,J2,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,29:44.9,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,J3,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,29:44.9,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,J4,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,29:44.9,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,J5,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,29:44.9,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,J6,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,29:44.9,Source Plate[1],DPID_128,384PP_DMSO2,A5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,I6,0,0,,,2.5,0,54.412,74.722,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,29:45.5,Source Plate[1],DPID_128,384PP_DMSO2,A5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,I5,0,0,,,5,0,54.412,74.722,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,29:45.9,Source Plate[1],DPID_128,384PP_DMSO2,A5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,I4,0,0,,,12.5,0,54.412,74.722,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,29:46.4,Source Plate[1],DPID_128,384PP_DMSO2,A5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,I3,0,0,,,25,0,54.412,74.722,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,29:46.9,Source Plate[1],DPID_128,384PP_DMSO2,A5,Destination Plate[3],CYP2D6_3,Greiner_384PS_781096,I2,0,0,,,45,0,54.412,74.722,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,30:55.9,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,I17,0,0,,,2.5,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,30:56.4,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,I16,0,0,,,5,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,30:56.9,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,I15,0,0,,,12.5,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,30:57.3,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,I14,0,0,,,25,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,30:57.8,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,I13,0,0,,,45,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,31:06.3,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,31:07.2,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,O5,0,0,,,5,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,31:07.7,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,31:08.2,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,O3,0,0,,,25,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,31:08.7,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2D6_4,Greiner_384PS_781096,O2,0,0,,,45,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:33.3,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,54.058,94.935,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:33.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J16,0,0,,,5,0,54.058,94.935,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:34.2,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,54.058,94.935,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:34.7,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J14,0,0,,,25,0,54.058,94.935,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:35.2,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J13,0,0,,,45,0,54.058,94.935,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:39.5,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J2,0,0,,,45,0,59.048,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:40.0,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J3,0,0,,,25,0,59.048,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:40.5,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J4,0,0,,,12.5,0,59.048,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:40.9,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J5,0,0,,,5,0,59.048,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:41.4,Source Plate[1],DPID_128,384PP_DMSO2,G8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,J6,0,0,,,2.5,0,59.048,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,34:41.9,Source Plate[1],DPID_128,384PP_DMSO2,I8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,K6,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,34:41.9,Source Plate[1],DPID_128,384PP_DMSO2,I8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,K5,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,34:41.9,Source Plate[1],DPID_128,384PP_DMSO2,I8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,K4,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,34:41.9,Source Plate[1],DPID_128,384PP_DMSO2,I8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,K3,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,34:41.9,Source Plate[1],DPID_128,384PP_DMSO2,I8,Destination Plate[5],CYP2D6_5,Greiner_384PS_781096,K2,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,39:22.9,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,H6,0,0,,,2.5,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:23.4,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,H5,0,0,,,5,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:23.9,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,H4,0,0,,,12.5,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:24.3,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,H3,0,0,,,25,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:24.8,Source Plate[1],DPID_128,384PP_DMSO2,E3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,H2,0,0,,,45,0,55.949,75.262,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:29.4,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,L17,0,0,,,2.5,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:29.9,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,L16,0,0,,,5,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:30.3,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,L15,0,0,,,12.5,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:30.8,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,L14,0,0,,,25,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:31.3,Source Plate[1],DPID_128,384PP_DMSO2,N3,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,L13,0,0,,,45,0,57.362,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:33.4,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,N6,0,0,,,2.5,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:34.1,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,N5,0,0,,,5,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:34.6,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,N4,0,0,,,12.5,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:35.0,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,N3,0,0,,,25,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,39:35.5,Source Plate[1],DPID_128,384PP_DMSO2,A4,Destination Plate[7],CYP2E1_2,Greiner_384PS_781096,N2,0,0,,,45,0,58.282,74.239,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,41:54.0,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2E1_3,Greiner_384PS_781096,J2,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,41:54.0,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2E1_3,Greiner_384PS_781096,J3,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,41:54.0,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2E1_3,Greiner_384PS_781096,J4,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,41:54.0,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2E1_3,Greiner_384PS_781096,J5,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,41:54.0,Source Plate[1],DPID_128,384PP_DMSO2,C5,Destination Plate[8],CYP2E1_3,Greiner_384PS_781096,J6,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
antagonist,3,2,41:56.0,Source Plate[1],DPID_128,384PP_DMSO2,A5,Destination Plate[8],CYP2E1_3,Greiner_384PS_781096,I2,0,0,,,45,0,54.367,74.722,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:08.8,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,I17,0,0,,,2.5,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:09.3,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,I16,0,0,,,5,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:09.8,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,I15,0,0,,,12.5,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:10.2,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,I14,0,0,,,25,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:10.7,Source Plate[1],DPID_128,384PP_DMSO2,L6,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,I13,0,0,,,45,0,57.837,70.487,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:19.1,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:20.0,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,O5,0,0,,,5,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:20.5,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:21.0,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,O3,0,0,,,25,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,43:21.5,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2E1_4,Greiner_384PS_781096,O2,0,0,,,45,0,57.038,86.523,Percent,DMSO,MM0203001: DFA didn't converge.
antagonist,3,2,44:37.5,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2E1_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,54.058,94.935,Percent,DMSO,MM0203001: DFA didn't converge.
