"X","m0id","m1id","m2id","m3id","spid","aeid","logc","resp","cndx","wllt","apid","rowi","coli","repi","chmn"
550919,507258023,582927953,552185440,632061503,"EPAPLT0018E04",2390,-2.30102999566398,11.7938940017682,1,"t","Antagonist Plate1-10",5,4,1,"Genistein"
550920,507258020,582927961,552185432,632061511,"EPAPLT0018E04",2390,-1.30102999566398,-5.85557642732999,3,"t","Antagonist Plate1-08",5,4,2,"Genistein"
551009,507258740,582928673,552184720,632062223,"EPAPLT0018F20",2390,-1,-56.586442941084,4,"t","Antagonist Plate1-07",6,20,1,"17-Methyltestosterone"
551010,507258737,582928681,552184712,632062231,"EPAPLT0018F20",2390,0,-58.2916227236029,6,"t","Antagonist Plate1-05",6,20,2,"17-Methyltestosterone"
551014,507258780,582928713,552184680,632062263,"EPAPLT0018F22",2390,-1,22.8727110510208,4,"t","Antagonist Plate1-07",6,22,1,"Corticosterone"
551015,507258777,582928721,552184672,632062271,"EPAPLT0018F22",2390,0,26.353784213606,6,"t","Antagonist Plate1-05",6,22,2,"Corticosterone"
551049,507259060,582928993,552184400,632062543,"EPAPLT0018G16",2390,-1,-19.0155211776783,4,"t","Antagonist Plate1-07",7,16,1,"Methomyl"
551050,507259057,582929001,552184392,632062551,"EPAPLT0018G16",2390,0,-18.6143993968676,6,"t","Antagonist Plate1-05",7,16,2,"Methomyl"
551116,507259592,582929529,552183864,632063079,"EPAPLT0018I03",2390,1,15.2660181272153,8,"t","Antagonist Plate1-03",9,3,1,"Butylparaben"
551117,507259589,582929537,552183856,632063087,"EPAPLT0018I03",2390,2,36.4500983690697,10,"t","Antagonist Plate1-01",9,3,2,"Butylparaben"
551118,507259605,582929545,552183848,632063095,"EPAPLT0018I03",2390,-1.69897000433602,-32.4792661855684,2,"t","Antagonist Plate1-09",9,3,2,"Butylparaben"
551119,507259620,582929553,552183840,632063103,"EPAPLT0018I04",2390,-1,-4.96468646948274,4,"t","Antagonist Plate1-07",9,4,1,"Atrazine"
551120,507259617,582929561,552183832,632063111,"EPAPLT0018I04",2390,0,29.9943472414617,6,"t","Antagonist Plate1-05",9,4,2,"Atrazine"
551166,507259990,582929929,552183464,632063479,"EPAPLT0018J03",2390,2,75.8991199651084,10,"t","Antagonist Plate1-01",10,3,1,"2,4-Dihydroxybenzophenone"
551167,507260006,582929937,552183456,632063487,"EPAPLT0018J03",2390,-1.69897000433602,-6.7532580809245,2,"t","Antagonist Plate1-09",10,3,1,"2,4-Dihydroxybenzophenone"
551168,507260003,582929945,552183448,632063495,"EPAPLT0018J03",2390,-1,-12.7082542649182,4,"t","Antagonist Plate1-07",10,3,2,"2,4-Dihydroxybenzophenone"
551202,507260284,582930217,552183176,632063767,"EPAPLT0018J17",2390,-1,29.5399067294666,4,"t","Antagonist Plate1-07",10,17,1,"Procymidone"
551203,507260281,582930225,552183168,632063775,"EPAPLT0018J17",2390,0,14.1930791204691,6,"t","Antagonist Plate1-05",10,17,2,"Procymidone"
551257,507260722,582930657,552182736,632064207,"EPAPLT0018K19",2390,0,1.28474982709369,6,"t","Antagonist Plate1-05",11,19,1,"Trifluralin"
551258,507260719,582930665,552182728,632064215,"EPAPLT0018K19",2390,1,45.7379819359738,8,"t","Antagonist Plate1-03",11,19,2,"Trifluralin"
551320,507261228,582931161,552182232,632064711,"EPAPLT0018M04",2390,-1,-40.5524841340839,4,"t","Antagonist Plate1-07",13,4,1,"4-Androstene-3,17-dione"
551321,507261225,582931169,552182224,632064719,"EPAPLT0018M04",2390,0,-43.5454986761956,6,"t","Antagonist Plate1-05",13,4,2,"4-Androstene-3,17-dione"
551348,507261453,582931385,552182008,632064935,"EPAPLT0018M15",2390,-1.30102999566398,6.81726106133868,3,"t","Antagonist Plate1-08",13,15,1,"p,p'-DDD"
551349,507261450,582931393,552182000,632064943,"EPAPLT0018M15",2390,-0.397940008672038,-1.62736306026117,5,"t","Antagonist Plate1-06",13,15,2,"p,p'-DDD"
551368,507261613,582931545,552181848,632065095,"EPAPLT0018N03",2390,-1.30102999566398,-45.434696421776,3,"t","Antagonist Plate1-08",14,3,1,"Diethylstilbestrol"
551369,507261610,582931553,552181840,632065103,"EPAPLT0018N03",2390,-0.397940008672038,-9.87767123104626,5,"t","Antagonist Plate1-06",14,3,2,"Diethylstilbestrol"
551380,507261703,582931641,552181752,632065191,"EPAPLT0018N08",2390,1.47712125471966,23.1883268294429,9,"t","Antagonist Plate1-02",14,8,1,"17alpha-Estradiol"
551381,507261721,582931649,552181744,632065199,"EPAPLT0018N08",2390,-2.30102999566398,28.9380641928996,1,"t","Antagonist Plate1-10",14,8,1,"17alpha-Estradiol"
551382,507261718,582931657,552181736,632065207,"EPAPLT0018N08",2390,-1.30102999566398,33.0960588550885,3,"t","Antagonist Plate1-08",14,8,2,"17alpha-Estradiol"
551421,507262037,582931969,552181424,632065519,"EPAPLT0018O04",2390,-1.30102999566398,10.7210396835801,3,"t","Antagonist Plate1-08",15,4,1,"Flutamide"
551422,507262034,582931977,552181416,632065527,"EPAPLT0018O04",2390,-0.397940008672038,11.91218301837,5,"t","Antagonist Plate1-06",15,4,2,"Flutamide"
551481,507262511,582932449,552180944,632065999,"EPAPLT0018P08",2390,1.47712125471966,63.2711449221194,9,"t","Antagonist Plate1-02",16,8,1,"4-(1,1,3,3-Tetramethylbutyl)phenol"
551482,507262529,582932457,552180936,632066007,"EPAPLT0018P08",2390,-2.30102999566398,-41.5584158407854,1,"t","Antagonist Plate1-10",16,8,1,"4-(1,1,3,3-Tetramethylbutyl)phenol"
551483,507262526,582932465,552180928,632066015,"EPAPLT0018P08",2390,-1.30102999566398,5.32190926938201,3,"t","Antagonist Plate1-08",16,8,2,"4-(1,1,3,3-Tetramethylbutyl)phenol"
551542,507263001,582932937,552180456,632066487,"EPAPLT0019A12",2390,0.602059991327962,-54.3798130952076,7,"t","Antagonist Plate2-04",1,12,1,"Oxamyl"
551543,507262998,582932945,552180448,632066495,"EPAPLT0019A12",2390,1.47712125471966,26.7972447858851,9,"t","Antagonist Plate2-02",1,12,2,"Oxamyl"
551544,507263014,582932953,552180440,632066503,"EPAPLT0019A12",2390,-2.30102999566398,3.27207012666833,1,"t","Antagonist Plate2-10",1,12,2,"Oxamyl"
551575,507263265,582933201,552180192,632066751,"EPAPLT0019B05",2390,0.602059991327962,28.9382420912183,7,"t","Antagonist Plate2-04",2,5,1,"Metolachlor"
551576,507263262,582933209,552180184,632066759,"EPAPLT0019B05",2390,1.47712125471966,23.0133696197758,9,"t","Antagonist Plate2-02",2,5,2,"Metolachlor"
551577,507263278,582933217,552180176,632066767,"EPAPLT0019B05",2390,-2.30102999566398,-9.116688938082,1,"t","Antagonist Plate2-10",2,5,2,"Metolachlor"
551619,507263621,582933553,552179840,632067103,"EPAPLT0019B22",2390,-1.69897000433602,-22.6323056201226,3,"t","Antagonist Plate2-08",2,22,1,"Anastrozole"
551620,507263618,582933561,552179832,632067111,"EPAPLT0019B22",2390,-1,-0.988868090777665,5,"t","Antagonist Plate2-06",2,22,2,"Anastrozole"
551679,507264097,582934033,552179360,632067583,"EPAPLT0019D06",2390,0.602059991327962,20.500382470829,7,"t","Antagonist Plate2-04",4,6,1,"Folpet"
551680,507264094,582934041,552179352,632067591,"EPAPLT0019D06",2390,1.47712125471966,5.53657200109661,9,"t","Antagonist Plate2-02",4,6,2,"Folpet"
551681,507264110,582934049,552179344,632067599,"EPAPLT0019D06",2390,-2.30102999566398,-1.68093108522395,1,"t","Antagonist Plate2-10",4,6,2,"Folpet"
551801,507265078,582935009,552178384,632068559,"EPAPLT0019F14",2390,-1.30102999566398,-33.7083896319408,3,"t","Antagonist Plate2-08",6,14,1,"4,4'-Sulfonyldiphenol"
551802,507265074,582935017,552178376,632068567,"EPAPLT0019F14",2390,-0.397940008672038,15.2818399280934,5,"t","Antagonist Plate2-06",6,14,2,"4,4'-Sulfonyldiphenol"
551992,507266600,582936537,552176856,632070087,"EPAPLT0019J10",2390,1,21.0848033053997,8,"t","Antagonist Plate2-03",10,10,1,"Malathion"
551993,507266597,582936545,552176848,632070095,"EPAPLT0019J10",2390,2,93.6744153636572,10,"t","Antagonist Plate2-01",10,10,2,"Malathion"
551994,507266613,582936553,552176840,632070103,"EPAPLT0019J10",2390,-1.69897000433602,2.18197022589472,2,"t","Antagonist Plate2-09",10,10,2,"Malathion"
552022,507266838,582936777,552176616,632070327,"EPAPLT0019J22",2390,2,18.8469380381289,10,"t","Antagonist Plate2-01",10,22,1,"Phenothrin"
552023,507266854,582936785,552176608,632070335,"EPAPLT0019J22",2390,-1.69897000433602,13.1337880689211,2,"t","Antagonist Plate2-09",10,22,1,"Phenothrin"
552024,507266851,582936793,552176600,632070343,"EPAPLT0019J22",2390,-1,-31.5871910713262,4,"t","Antagonist Plate2-07",10,22,2,"Phenothrin"
552075,507267262,582937201,552176192,632070751,"EPAPLT0019L03",2390,2,77.3469785494136,10,"t","Antagonist Plate2-01",12,3,1,"Kaempferol"
552076,507267278,582937209,552176184,632070759,"EPAPLT0019L03",2390,-1.69897000433602,11.9725612722263,2,"t","Antagonist Plate2-09",12,3,1,"Kaempferol"
552077,507267275,582937217,552176176,632070767,"EPAPLT0019L03",2390,-1,3.31012150650076,4,"t","Antagonist Plate2-07",12,3,2,"Kaempferol"
552131,507267712,582937649,552175744,632071199,"EPAPLT0019M05",2390,1,89.5952777603401,8,"t","Antagonist Plate2-03",13,5,1,"Estrone"
552132,507267709,582937657,552175736,632071207,"EPAPLT0019M05",2390,2,69.1837602009098,10,"t","Antagonist Plate2-01",13,5,2,"Estrone"
552133,507267725,582937665,552175728,632071215,"EPAPLT0019M05",2390,-1.69897000433602,34.2617455267111,2,"t","Antagonist Plate2-09",13,5,2,"Estrone"
552212,507268365,582938297,552175096,632071847,"EPAPLT0019N17",2390,-1.30102999566398,6.06305217575188,3,"t","Antagonist Plate2-08",14,17,1,"Deltamethrin"
552213,507268362,582938305,552175088,632071855,"EPAPLT0019N17",2390,-0.397940008672038,30.1937222297248,5,"t","Antagonist Plate2-06",14,17,2,"Deltamethrin"
552272,507268843,582938777,552174616,632072327,"EPAPLT0019O21",2390,-0.397940008672038,17.6992015665369,5,"t","Antagonist Plate2-06",15,21,1,"Tetramethrin"
552273,507268840,582938785,552174608,632072335,"EPAPLT0019O21",2390,0.602059991327962,20.785863554375,7,"t","Antagonist Plate2-04",15,21,2,"Tetramethrin"
552322,507269240,582939177,552174216,632072727,"EPAPLT0019P21",2390,1,-2.06378802180039,8,"t","Antagonist Plate2-03",16,21,1,"Carbendazim"
552323,507269237,582939185,552174208,632072735,"EPAPLT0019P21",2390,2,-35.0078389907993,10,"t","Antagonist Plate2-01",16,21,2,"Carbendazim"
552324,507269253,582939193,552174200,632072743,"EPAPLT0019P21",2390,-1.69897000433602,10.4705146735089,2,"t","Antagonist Plate2-09",16,21,2,"Carbendazim"
552337,507269360,582939297,552174096,632072847,"EPAPLT0020A07",2390,1,64.3356930331677,8,"t","Antagonist Plate3-03",1,7,1,"Bisphenol AF"
552338,507269357,582939305,552174088,632072855,"EPAPLT0020A07",2390,2,98.0473246238766,10,"t","Antagonist Plate3-01",1,7,2,"Bisphenol AF"
552339,507269373,582939313,552174080,632072863,"EPAPLT0020A07",2390,-1.69897000433602,1.37082819233306,2,"t","Antagonist Plate3-09",1,7,2,"Bisphenol AF"
552385,507269748,582939681,552173712,632073231,"EPAPLT0020B06",2390,-1,-7.05481935647797,4,"t","Antagonist Plate3-07",2,6,1,"Metalaxyl"
552386,507269745,582939689,552173704,632073239,"EPAPLT0020B06",2390,0,8.10678998779261,6,"t","Antagonist Plate3-05",2,6,2,"Metalaxyl"
552447,507270240,582940177,552173216,632073727,"EPAPLT0020C11",2390,1,83.7528551456541,8,"t","Antagonist Plate3-03",3,11,1,"Chlorothalonil"
552448,507270237,582940185,552173208,632073735,"EPAPLT0020C11",2390,2,96.5541121249132,10,"t","Antagonist Plate3-01",3,11,2,"Chlorothalonil"
552449,507270253,582940193,552173200,632073743,"EPAPLT0020C11",2390,-1.69897000433602,93.9231989982232,2,"t","Antagonist Plate3-09",3,11,2,"Chlorothalonil"
552450,507270268,582940201,552173192,632073751,"EPAPLT0020C12",2390,-1,3.02165667463092,4,"t","Antagonist Plate3-07",3,12,1,"2,2',4,4'-Tetrahydroxybenzophenone"
552451,507270265,582940209,552173184,632073759,"EPAPLT0020C12",2390,0,38.8523006290969,6,"t","Antagonist Plate3-05",3,12,2,"2,2',4,4'-Tetrahydroxybenzophenone"
552452,507270280,582940217,552173176,632073767,"EPAPLT0020C13",2390,1,34.4878141913103,8,"t","Antagonist Plate3-03",3,13,1,"Cyproterone acetate"
552453,507270277,582940225,552173168,632073775,"EPAPLT0020C13",2390,2,-88.319115754027,10,"t","Antagonist Plate3-01",3,13,2,"Cyproterone acetate"
552454,507270293,582940233,552173160,632073783,"EPAPLT0020C13",2390,-1.69897000433602,4.16178559888365,2,"t","Antagonist Plate3-09",3,13,2,"Cyproterone acetate"
552457,507270320,582940257,552173136,632073807,"EPAPLT0020C15",2390,1,57.9233561487082,8,"t","Antagonist Plate3-03",3,15,1,"Mifepristone"
552458,507270317,582940265,552173128,632073815,"EPAPLT0020C15",2390,2,69.4519914426423,10,"t","Antagonist Plate3-01",3,15,2,"Mifepristone"
552459,507270333,582940273,552173120,632073823,"EPAPLT0020C15",2390,-1.69897000433602,35.104664746033,2,"t","Antagonist Plate3-09",3,15,2,"Mifepristone"
552467,507270400,582940337,552173056,632073887,"EPAPLT0020C19",2390,1,6.13509135015385,8,"t","Antagonist Plate3-03",3,19,1,"Chlorpyrifos"
552468,507270397,582940345,552173048,632073895,"EPAPLT0020C19",2390,2,36.8672890700796,10,"t","Antagonist Plate3-01",3,19,2,"Chlorpyrifos"
552469,507270413,582940353,552173040,632073903,"EPAPLT0020C19",2390,-1.69897000433602,-14.0947383925536,2,"t","Antagonist Plate3-09",3,19,2,"Chlorpyrifos"
552490,507270588,582940521,552172872,632074071,"EPAPLT0020D08",2390,-1,-28.78170806643,4,"t","Antagonist Plate3-07",4,8,1,"Dipentyl phthalate"
552491,507270585,582940529,552172864,632074079,"EPAPLT0020D08",2390,0,36.0392165629397,6,"t","Antagonist Plate3-05",4,8,2,"Dipentyl phthalate"
552520,507270828,582940761,552172632,632074311,"EPAPLT0020D20",2390,-1,3.26936739044819,4,"t","Antagonist Plate3-07",4,20,1,"Propyzamide"
552521,507270825,582940769,552172624,632074319,"EPAPLT0020D20",2390,0,-40.5235470471445,6,"t","Antagonist Plate3-05",4,20,2,"Propyzamide"
552672,507272040,582941977,552171416,632075527,"EPAPLT0020G21",2390,1,22.4686829679852,8,"t","Antagonist Plate3-03",7,21,1,"Chlorpyrifos-methyl"
552673,507272037,582941985,552171408,632075535,"EPAPLT0020G21",2390,2,-3.2452565599459,10,"t","Antagonist Plate3-01",7,21,2,"Chlorpyrifos-methyl"
552674,507272053,582941993,552171400,632075543,"EPAPLT0020G21",2390,-1.69897000433602,31.6568639073675,2,"t","Antagonist Plate3-09",7,21,2,"Chlorpyrifos-methyl"
552722,507272440,582942377,552171016,632075927,"EPAPLT0020H21",2390,1,66.9751141288947,8,"t","Antagonist Plate3-03",8,21,1,"Equilin"
552723,507272437,582942385,552171008,632075935,"EPAPLT0020H21",2390,2,83.6210742911547,10,"t","Antagonist Plate3-01",8,21,2,"Equilin"
552724,507272453,582942393,552171000,632075943,"EPAPLT0020H21",2390,-1.69897000433602,10.698898799025,2,"t","Antagonist Plate3-09",8,21,2,"Equilin"
552772,507272840,582942777,552170616,632076327,"EPAPLT0020I21",2390,1,38.6179952052808,8,"t","Antagonist Plate3-03",9,21,1,"p,p'-DDE"
552773,507272837,582942785,552170608,632076335,"EPAPLT0020I21",2390,2,67.9630915537382,10,"t","Antagonist Plate3-01",9,21,2,"p,p'-DDE"
552774,507272853,582942793,552170600,632076343,"EPAPLT0020I21",2390,-1.69897000433602,-19.1165581274042,2,"t","Antagonist Plate3-09",9,21,2,"p,p'-DDE"
552810,507273148,582943081,552170312,632076631,"EPAPLT0020J16",2390,-1,27.8992865259848,4,"t","Antagonist Plate3-07",10,16,1,"Spironolactone"
552811,507273145,582943089,552170304,632076639,"EPAPLT0020J16",2390,0,19.4740479737499,6,"t","Antagonist Plate3-05",10,16,2,"Spironolactone"
552842,507273400,582943337,552170056,632076887,"EPAPLT0020K09",2390,1,-10.5347214461916,8,"t","Antagonist Plate3-03",11,9,1,"Octamethylcyclotetrasiloxane"
552843,507273397,582943345,552170048,632076895,"EPAPLT0020K09",2390,2,-7.83391364090806,10,"t","Antagonist Plate3-01",11,9,2,"Octamethylcyclotetrasiloxane"
552844,507273413,582943353,552170040,632076903,"EPAPLT0020K09",2390,-1.69897000433602,1.83485222649213,2,"t","Antagonist Plate3-09",11,9,2,"Octamethylcyclotetrasiloxane"
552857,507273520,582943457,552169936,632077007,"EPAPLT0020K15",2390,1,58.6237400058362,8,"t","Antagonist Plate3-03",11,15,1,"o,p'-DDT"
552858,507273517,582943465,552169928,632077015,"EPAPLT0020K15",2390,2,87.246879960298,10,"t","Antagonist Plate3-01",11,15,2,"o,p'-DDT"
552859,507273533,582943473,552169920,632077023,"EPAPLT0020K15",2390,-1.69897000433602,10.1805429355243,2,"t","Antagonist Plate3-09",11,15,2,"o,p'-DDT"
552885,507273748,582943681,552169712,632077231,"EPAPLT0020L06",2390,-1,18.666560074904,4,"t","Antagonist Plate3-07",12,6,1,"4-(2-Methylbutan-2-yl)phenol"
552886,507273745,582943689,552169704,632077239,"EPAPLT0020L06",2390,0,12.1360767102269,6,"t","Antagonist Plate3-05",12,6,2,"4-(2-Methylbutan-2-yl)phenol"
553032,507274920,582944857,552168536,632078407,"EPAPLT0020O05",2390,1,-79.1833780077886,8,"t","Antagonist Plate3-03",15,5,1,"Norethindrone"
553033,507274917,582944865,552168528,632078415,"EPAPLT0020O05",2390,2,-47.0017727925627,10,"t","Antagonist Plate3-01",15,5,2,"Norethindrone"
553034,507274933,582944873,552168520,632078423,"EPAPLT0020O05",2390,-1.69897000433602,-45.1890542017368,2,"t","Antagonist Plate3-09",15,5,2,"Norethindrone"
553052,507275080,582945017,552168376,632078567,"EPAPLT0020O13",2390,1,23.2391096069085,8,"t","Antagonist Plate3-03",15,13,1,"Tebuconazole"
553053,507275077,582945025,552168368,632078575,"EPAPLT0020O13",2390,2,-34.4632513276955,10,"t","Antagonist Plate3-01",15,13,2,"Tebuconazole"
553054,507275093,582945033,552168360,632078583,"EPAPLT0020O13",2390,-1.69897000433602,-33.3960037965886,2,"t","Antagonist Plate3-09",15,13,2,"Tebuconazole"
553065,507275188,582945121,552168272,632078671,"EPAPLT0020O18",2390,-1,-13.7888439788402,4,"t","Antagonist Plate3-07",15,18,1,"Raloxifene hydrochloride"
553066,507275185,582945129,552168264,632078679,"EPAPLT0020O18",2390,0,29.6160244962724,6,"t","Antagonist Plate3-05",15,18,2,"Raloxifene hydrochloride"
553085,507275348,582945281,552168112,632078831,"EPAPLT0020P06",2390,-1,19.4406398386169,4,"t","Antagonist Plate3-07",16,6,1,"Bis(2-ethylhexyl)hexanedioate"
553086,507275345,582945289,552168104,632078839,"EPAPLT0020P06",2390,0,-30.7203949620962,6,"t","Antagonist Plate3-05",16,6,2,"Bis(2-ethylhexyl)hexanedioate"
553115,507275588,582945521,552167872,632079071,"EPAPLT0020P18",2390,-1.15490195998574,-21.5964100932602,4,"t","Antagonist Plate3-07",16,18,1,"Pentachlorophenol"
553116,507275585,582945529,552167864,632079079,"EPAPLT0020P18",2390,-0.221848749616356,5.04047031663698,6,"t","Antagonist Plate3-05",16,18,2,"Pentachlorophenol"
553187,507276160,582946097,552167296,632079647,"EPAPLT0021B07",2390,1,26.5168647287429,8,"t","Repeat Antagonist Plate4-03",2,7,1,"Abamectin"
553188,507276157,582946105,552167288,632079655,"EPAPLT0021B07",2390,2,20.8344329805684,10,"t","Repeat Antagonist Plate4-01",2,7,2,"Abamectin"
553189,507276173,582946113,552167280,632079663,"EPAPLT0021B07",2390,-1.69897000433602,26.0627058073613,2,"t","Repeat Antagonist Plate4-09",2,7,2,"Abamectin"
553327,507277280,582947217,552166176,632080767,"EPAPLT0021E03",2390,-2,-36.6544053324639,8,"t","Repeat Antagonist Plate4-03",5,3,1,"17beta-Trenbolone"
553328,507277277,582947225,552166168,632080775,"EPAPLT0021E03",2390,-1,-26.4678983803768,10,"t","Repeat Antagonist Plate4-01",5,3,2,"17beta-Trenbolone"
553329,507277293,582947233,552166160,632080783,"EPAPLT0021E03",2390,-4.69897000433602,-18.4076358190958,2,"t","Repeat Antagonist Plate4-09",5,3,2,"17beta-Trenbolone"
553430,507278104,582948041,552165352,632081591,"EPAPLT0021G04",2390,1,11.5776991681463,8,"t","Repeat Antagonist Plate4-03",7,4,1,"Fenthion"
553431,507278101,582948049,552165344,632081599,"EPAPLT0021G04",2390,2,81.7495641515193,10,"t","Repeat Antagonist Plate4-01",7,4,2,"Fenthion"
553432,507278117,582948057,552165336,632081607,"EPAPLT0021G04",2390,-1.69897000433602,-3.52067957516513,2,"t","Repeat Antagonist Plate4-09",7,4,2,"Fenthion"
553523,507278850,582948785,552164608,632082335,"EPAPLT0021H21",2390,0,-28.061745523388,6,"t","Repeat Antagonist Plate4-05",8,21,1,"Diethyl phthalate"
553524,507278847,582948793,552164600,632082343,"EPAPLT0021H21",2390,1,-46.1839660358613,8,"t","Repeat Antagonist Plate4-03",8,21,2,"Diethyl phthalate"
553525,507278860,582948801,552164592,632082351,"EPAPLT0021H21",2390,-1.69897000433602,52.0274496527394,1,"t","Repeat Antagonist Plate4-09",8,21,3,"Diethyl phthalate"
553528,507278888,582948825,552164568,632082375,"EPAPLT0021I03",2390,1,-4.55500763416706,8,"t","Repeat Antagonist Plate4-03",9,3,1,"4-Dodecylphenol"
553529,507278885,582948833,552164560,632082383,"EPAPLT0021I03",2390,2,-27.8801343564173,10,"t","Repeat Antagonist Plate4-01",9,3,2,"4-Dodecylphenol"
553530,507278901,582948841,552164552,632082391,"EPAPLT0021I03",2390,-1.69897000433602,21.5048834677195,2,"t","Repeat Antagonist Plate4-09",9,3,2,"4-Dodecylphenol"
553583,507279326,582949265,552164128,632082815,"EPAPLT0021J05",2390,2,0.985291274441997,10,"t","Repeat Antagonist Plate4-01",10,5,1,"Norflurazon"
553584,507279342,582949273,552164120,632082823,"EPAPLT0021J05",2390,-1.69897000433602,-11.633721502437,2,"t","Repeat Antagonist Plate4-09",10,5,1,"Norflurazon"
553585,507279339,582949281,552164112,632082831,"EPAPLT0021J05",2390,-1,19.0869736147377,4,"t","Repeat Antagonist Plate4-07",10,5,2,"Norflurazon"
553777,507280882,582950817,552162576,632084367,"EPAPLT0021M22",2390,0,-13.9692184663065,6,"t","Repeat Antagonist Plate4-05",13,22,1,"Metribuzin"
553778,507280879,582950825,552162568,632084375,"EPAPLT0021M22",2390,1,23.2174588798397,8,"t","Repeat Antagonist Plate4-03",13,22,2,"Metribuzin"
553792,507281002,582950937,552162456,632084487,"EPAPLT0021N08",2390,0,27.3089846721461,6,"t","Repeat Antagonist Plate4-05",14,8,1,"Mestranol"
553793,507280999,582950945,552162448,632084495,"EPAPLT0021N08",2390,1,73.4770837973675,8,"t","Repeat Antagonist Plate4-03",14,8,2,"Mestranol"
553944,507282214,582952153,552161240,632085703,"EPAPLT0022A09",2390,2,29.0239179868485,10,"t","Antagonist Plate5-01",1,9,1,"Amitrole"
553945,507282230,582952161,552161232,632085711,"EPAPLT0022A09",2390,-1.69897000433602,-9.50017901769295,2,"t","Antagonist Plate5-09",1,9,1,"Amitrole"
553946,507282227,582952169,552161224,632085719,"EPAPLT0022A09",2390,-1,14.7078774598244,4,"t","Antagonist Plate5-07",1,9,2,"Amitrole"
554012,507282762,582952697,552160696,632086247,"EPAPLT0022B16",2390,0,0.17093427155939,6,"t","Antagonist Plate5-05",2,16,1,"2,4-Dinitrophenol"
554013,507282759,582952705,552160688,632086255,"EPAPLT0022B16",2390,1,-55.9375473255202,8,"t","Antagonist Plate5-03",2,16,2,"2,4-Dinitrophenol"
554019,507282814,582952753,552160640,632086303,"EPAPLT0022B19",2390,2,42.4233826783665,10,"t","Antagonist Plate5-01",2,19,1,"Dicyclohexyl phthalate"
554020,507282830,582952761,552160632,632086311,"EPAPLT0022B19",2390,-1.69897000433602,17.7581234775759,2,"t","Antagonist Plate5-09",2,19,1,"Dicyclohexyl phthalate"
554021,507282827,582952769,552160624,632086319,"EPAPLT0022B19",2390,-1,-27.4618828558734,4,"t","Antagonist Plate5-07",2,19,2,"Dicyclohexyl phthalate"
554024,507282854,582952793,552160600,632086343,"EPAPLT0022B21",2390,2,75.0211689164623,10,"t","Antagonist Plate5-01",2,21,1,"p,p'-DDE"
554025,507282870,582952801,552160592,632086351,"EPAPLT0022B21",2390,-1.69897000433602,2.93378479238996,2,"t","Antagonist Plate5-09",2,21,1,"p,p'-DDE"
554026,507282867,582952809,552160584,632086359,"EPAPLT0022B21",2390,-1,16.5736813201353,4,"t","Antagonist Plate5-07",2,21,2,"p,p'-DDE"
554069,507283214,582953153,552160240,632086703,"EPAPLT0022C19",2390,2,22.1143427206536,10,"t","Antagonist Plate5-01",3,19,1,"4-Hydroxybenzoic acid"
554070,507283230,582953161,552160232,632086711,"EPAPLT0022C19",2390,-1.69897000433602,3.49311327568496,2,"t","Antagonist Plate5-09",3,19,1,"4-Hydroxybenzoic acid"
554071,507283227,582953169,552160224,632086719,"EPAPLT0022C19",2390,-1,-50.9953691736668,4,"t","Antagonist Plate5-07",3,19,2,"4-Hydroxybenzoic acid"
554097,507283442,582953377,552160016,632086927,"EPAPLT0022D10",2390,0,4.66901563367646,6,"t","Antagonist Plate5-05",4,10,1,"Apigenin"
554098,507283439,582953385,552160008,632086935,"EPAPLT0022D10",2390,1,50.7908434944908,8,"t","Antagonist Plate5-03",4,10,2,"Apigenin"
554122,507283642,582953577,552159816,632087127,"EPAPLT0022D20",2390,0,0.373105592259896,6,"t","Antagonist Plate5-05",4,20,1,"Vinclozolin"
554123,507283639,582953585,552159808,632087135,"EPAPLT0022D20",2390,1,68.5785587512489,8,"t","Antagonist Plate5-03",4,20,2,"Vinclozolin"
554212,507284362,582954297,552159096,632087847,"EPAPLT0022F16",2390,0,-17.8628809252057,6,"t","Antagonist Plate5-05",6,16,1,"Triadimefon"
554213,507284359,582954305,552159088,632087855,"EPAPLT0022F16",2390,1,1.78175899604628,8,"t","Antagonist Plate5-03",6,16,2,"Triadimefon"
554402,507285880,582955817,552157576,632089367,"EPAPLT0022J12",2390,1,4.71540864453928,8,"t","Antagonist Plate5-03",10,12,1,"Diazinon"
554403,507285877,582955825,552157568,632089375,"EPAPLT0022J12",2390,2,8.12219953431156,10,"t","Antagonist Plate5-01",10,12,2,"Diazinon"
554404,507285893,582955833,552157560,632089383,"EPAPLT0022J12",2390,-1.69897000433602,19.0542913912851,2,"t","Antagonist Plate5-09",10,12,2,"Diazinon"
554420,507286030,582955961,552157432,632089511,"EPAPLT0022J19",2390,-1,-1.85677316726088,4,"t","Antagonist Plate5-07",10,19,1,"Linuron"
554421,507286025,582955969,552157424,632089519,"EPAPLT0022J19",2390,0,-31.2197285476482,6,"t","Antagonist Plate5-05",10,19,2,"Linuron"
554425,507286066,582956001,552157392,632089551,"EPAPLT0022J21",2390,-0.221848749616356,31.8251010828627,6,"t","Antagonist Plate5-05",10,21,1,"Tamoxifen"
554426,507286063,582956009,552157384,632089559,"EPAPLT0022J21",2390,0.778151250383644,-14.934394181082,8,"t","Antagonist Plate5-03",10,21,2,"Tamoxifen"
554460,507286346,582956281,552157112,632089831,"EPAPLT0022K15",2390,0,-1.76922734150689,6,"t","Antagonist Plate5-05",11,15,1,"Pentachloronitrobenzene"
